date,sku_id,sku_name,category,region_id,region_name,units_sold,unit_price_inr,revenue_inr
2023-01-03,SKU015,Premium Chips 150g,Snacks,NORTH,North India (Delhi NCR),468,40,18720
2023-01-03,SKU015,Premium Chips 150g,Snacks,SOUTH,South India (Chennai),355,40,14200
2023-01-03,SKU015,Premium Chips 150g,Snacks,WEST,West India (Mumbai),343,40,13720
2023-01-03,SKU016,Chyawanprash 500g,Health Foods,CENTRAL,Central India (Nagpur),94,320,30080
2023-01-03,SKU016,Chyawanprash 500g,Health Foods,EAST,East India (Kolkata),162,320,51840
2023-01-03,SKU016,Chyawanprash 500g,Health Foods,NORTH,North India (Delhi NCR),242,320,77440
2023-01-03,SKU016,Chyawanprash 500g,Health Foods,SOUTH,South India (Chennai),73,320,23360
2023-01-03,SKU016,Chyawanprash 500g,Health Foods,WEST,West India (Mumbai),152,320,48640
2023-01-03,SKU017,Tomato Ketchup 500g,Condiments,CENTRAL,Central India (Nagpur),128,110,14080
2023-01-03,SKU017,Tomato Ketchup 500g,Condiments,EAST,East India (Kolkata),162,110,17820
2023-01-03,SKU017,Tomato Ketchup 500g,Condiments,NORTH,North India (Delhi NCR),249,110,27390
2023-01-03,SKU017,Tomato Ketchup 500g,Condiments,SOUTH,South India (Chennai),181,110,19910
2023-01-03,SKU017,Tomato Ketchup 500g,Condiments,WEST,West India (Mumbai),229,110,25190
2023-01-03,SKU018,Floor Cleaner 1L,Home Care,CENTRAL,Central India (Nagpur),74,145,10730
2023-01-03,SKU018,Floor Cleaner 1L,Home Care,EAST,East India (Kolkata),95,145,13775
2023-01-03,SKU018,Floor Cleaner 1L,Home Care,NORTH,North India (Delhi NCR),128,145,18560
2023-01-03,SKU018,Floor Cleaner 1L,Home Care,SOUTH,South India (Chennai),109,145,15805
2023-01-03,SKU018,Floor Cleaner 1L,Home Care,WEST,West India (Mumbai),171,145,24795
2023-01-03,SKU019,Chocolate Bar 50g,Confectionery,CENTRAL,Central India (Nagpur),266,45,11970
2023-01-03,SKU019,Chocolate Bar 50g,Confectionery,EAST,East India (Kolkata),415,45,18675
2023-01-03,SKU019,Chocolate Bar 50g,Confectionery,NORTH,North India (Delhi NCR),464,45,20880
2023-01-03,SKU019,Chocolate Bar 50g,Confectionery,SOUTH,South India (Chennai),325,45,14625
2023-01-03,SKU019,Chocolate Bar 50g,Confectionery,WEST,West India (Mumbai),591,45,26595
2023-01-03,SKU020,Mosquito Repellent 45ml,Home Care,CENTRAL,Central India (Nagpur),63,85,5355
2023-01-03,SKU020,Mosquito Repellent 45ml,Home Care,EAST,East India (Kolkata),61,85,5185
2023-01-03,SKU020,Mosquito Repellent 45ml,Home Care,NORTH,North India (Delhi NCR),56,85,4760
2023-01-03,SKU020,Mosquito Repellent 45ml,Home Care,SOUTH,South India (Chennai),143,85,12155
2023-01-03,SKU020,Mosquito Repellent 45ml,Home Care,WEST,West India (Mumbai),237,85,20145
2023-01-04,SKU001,Premium Detergent 1kg,Home Care,CENTRAL,Central India (Nagpur),115,225,25875
2023-01-04,SKU001,Premium Detergent 1kg,Home Care,EAST,East India (Kolkata),137,225,30825
2023-01-04,SKU001,Premium Detergent 1kg,Home Care,NORTH,North India (Delhi NCR),203,225,45675
2023-01-04,SKU001,Premium Detergent 1kg,Home Care,SOUTH,South India (Chennai),156,225,35100
2023-01-04,SKU001,Premium Detergent 1kg,Home Care,WEST,West India (Mumbai),174,225,39150
2023-01-04,SKU002,Instant Noodles 4-Pack,Packaged Food,CENTRAL,Central India (Nagpur),506,56,28336
2023-01-04,SKU002,Instant Noodles 4-Pack,Packaged Food,EAST,East India (Kolkata),586,56,32816
2023-01-04,SKU002,Instant Noodles 4-Pack,Packaged Food,NORTH,North India (Delhi NCR),930,56,52080
2023-01-04,SKU002,Instant Noodles 4-Pack,Packaged Food,SOUTH,South India (Chennai),522,56,29232
2023-01-04,SKU002,Instant Noodles 4-Pack,Packaged Food,WEST,West India (Mumbai),613,56,34328
2023-01-04,SKU003,Fresh Butter 500g,Dairy,CENTRAL,Central India (Nagpur),103,275,28325
2023-01-04,SKU003,Fresh Butter 500g,Dairy,EAST,East India (Kolkata),139,275,38225
2023-01-04,SKU003,Fresh Butter 500g,Dairy,NORTH,North India (Delhi NCR),218,275,59950
2023-01-04,SKU003,Fresh Butter 500g,Dairy,SOUTH,South India (Chennai),104,275,28600
2023-01-04,SKU003,Fresh Butter 500g,Dairy,WEST,West India (Mumbai),163,275,44825
2023-01-04,SKU004,Iodized Salt 1kg,Staples,CENTRAL,Central India (Nagpur),225,28,6300
2023-01-04,SKU004,Iodized Salt 1kg,Staples,EAST,East India (Kolkata),283,28,7924
2023-01-04,SKU004,Iodized Salt 1kg,Staples,NORTH,North India (Delhi NCR),389,28,10892
2023-01-04,SKU004,Iodized Salt 1kg,Staples,SOUTH,South India (Chennai),293,28,8204
2023-01-04,SKU004,Iodized Salt 1kg,Staples,WEST,West India (Mumbai),391,28,10948
2023-01-04,SKU005,Glucose Biscuits 800g,Packaged Food,CENTRAL,Central India (Nagpur),367,50,18350
2023-01-04,SKU005,Glucose Biscuits 800g,Packaged Food,EAST,East India (Kolkata),434,50,21700
2023-01-04,SKU005,Glucose Biscuits 800g,Packaged Food,NORTH,North India (Delhi NCR),722,50,36100
2023-01-04,SKU005,Glucose Biscuits 800g,Packaged Food,SOUTH,South India (Chennai),438,50,21900
2023-01-04,SKU005,Glucose Biscuits 800g,Packaged Food,WEST,West India (Mumbai),669,50,33450
2023-01-04,SKU006,Pure Honey 500g,Health Foods,CENTRAL,Central India (Nagpur),92,350,32200
2023-01-04,SKU006,Pure Honey 500g,Health Foods,EAST,East India (Kolkata),74,350,25900
2023-01-04,SKU006,Pure Honey 500g,Health Foods,NORTH,North India (Delhi NCR),151,350,52850
2023-01-04,SKU006,Pure Honey 500g,Health Foods,SOUTH,South India (Chennai),78,350,27300
2023-01-04,SKU006,Pure Honey 500g,Health Foods,WEST,West India (Mumbai),123,350,43050
2023-01-04,SKU007,Traditional Namkeen 400g,Snacks,CENTRAL,Central India (Nagpur),236,120,28320
2023-01-04,SKU007,Traditional Namkeen 400g,Snacks,EAST,East India (Kolkata),312,120,37440
2023-01-04,SKU007,Traditional Namkeen 400g,Snacks,NORTH,North India (Delhi NCR),338,120,40560
2023-01-04,SKU007,Traditional Namkeen 400g,Snacks,SOUTH,South India (Chennai),207,120,24840
2023-01-04,SKU007,Traditional Namkeen 400g,Snacks,WEST,West India (Mumbai),365,120,43800
2023-01-04,SKU008,Mango Juice 1L,Beverages,CENTRAL,Central India (Nagpur),63,95,5985
2023-01-04,SKU008,Mango Juice 1L,Beverages,EAST,East India (Kolkata),103,95,9785
2023-01-04,SKU008,Mango Juice 1L,Beverages,NORTH,North India (Delhi NCR),66,95,6270
2023-01-04,SKU008,Mango Juice 1L,Beverages,SOUTH,South India (Chennai),170,95,16150
2023-01-04,SKU008,Mango Juice 1L,Beverages,WEST,West India (Mumbai),236,95,22420
2023-01-04,SKU009,Coconut Hair Oil 200ml,Personal Care,CENTRAL,Central India (Nagpur),224,110,24640
2023-01-04,SKU009,Coconut Hair Oil 200ml,Personal Care,EAST,East India (Kolkata),289,110,31790
2023-01-04,SKU009,Coconut Hair Oil 200ml,Personal Care,NORTH,North India (Delhi NCR),369,110,40590
2023-01-04,SKU009,Coconut Hair Oil 200ml,Personal Care,SOUTH,South India (Chennai),239,110,26290
2023-01-04,SKU009,Coconut Hair Oil 200ml,Personal Care,WEST,West India (Mumbai),340,110,37400
2023-01-04,SKU010,Dishwash Liquid 500ml,Home Care,CENTRAL,Central India (Nagpur),144,99,14256
2023-01-04,SKU010,Dishwash Liquid 500ml,Home Care,EAST,East India (Kolkata),174,99,17226
2023-01-04,SKU010,Dishwash Liquid 500ml,Home Care,NORTH,North India (Delhi NCR),220,99,21780
2023-01-04,SKU010,Dishwash Liquid 500ml,Home Care,SOUTH,South India (Chennai),174,99,17226
2023-01-04,SKU010,Dishwash Liquid 500ml,Home Care,WEST,West India (Mumbai),318,99,31482
2023-01-04,SKU011,Basmati Rice 5kg,Staples,CENTRAL,Central India (Nagpur),138,450,62100
2023-01-04,SKU011,Basmati Rice 5kg,Staples,EAST,East India (Kolkata),163,450,73350
2023-01-04,SKU011,Basmati Rice 5kg,Staples,NORTH,North India (Delhi NCR),218,450,98100
2023-01-04,SKU011,Basmati Rice 5kg,Staples,SOUTH,South India (Chennai),141,450,63450
2023-01-04,SKU011,Basmati Rice 5kg,Staples,WEST,West India (Mumbai),210,450,94500
2023-01-04,SKU012,Sunflower Oil 1L,Staples,CENTRAL,Central India (Nagpur),215,180,38700
2023-01-04,SKU012,Sunflower Oil 1L,Staples,EAST,East India (Kolkata),220,180,39600
2023-01-04,SKU012,Sunflower Oil 1L,Staples,NORTH,North India (Delhi NCR),396,180,71280
2023-01-04,SKU012,Sunflower Oil 1L,Staples,SOUTH,South India (Chennai),271,180,48780
2023-01-04,SKU012,Sunflower Oil 1L,Staples,WEST,West India (Mumbai),387,180,69660
2023-01-04,SKU013,Green Tea 100 Bags,Beverages,CENTRAL,Central India (Nagpur),100,250,25000
2023-01-04,SKU013,Green Tea 100 Bags,Beverages,EAST,East India (Kolkata),92,250,23000
2023-01-04,SKU013,Green Tea 100 Bags,Beverages,NORTH,North India (Delhi NCR),136,250,34000
2023-01-04,SKU013,Green Tea 100 Bags,Beverages,SOUTH,South India (Chennai),87,250,21750
2023-01-04,SKU013,Green Tea 100 Bags,Beverages,WEST,West India (Mumbai),109,250,27250
2023-01-04,SKU014,Face Wash 100ml,Personal Care,CENTRAL,Central India (Nagpur),117,175,20475
2023-01-04,SKU014,Face Wash 100ml,Personal Care,EAST,East India (Kolkata),104,175,18200
2023-01-04,SKU014,Face Wash 100ml,Personal Care,NORTH,North India (Delhi NCR),174,175,30450
2023-01-04,SKU014,Face Wash 100ml,Personal Care,SOUTH,South India (Chennai),124,175,21700
2023-01-04,SKU014,Face Wash 100ml,Personal Care,WEST,West India (Mumbai),177,175,30975
2023-01-04,SKU015,Premium Chips 150g,Snacks,CENTRAL,Central India (Nagpur),356,40,14240
2023-01-04,SKU015,Premium Chips 150g,Snacks,EAST,East India (Kolkata),389,40,15560
2023-01-04,SKU015,Premium Chips 150g,Snacks,NORTH,North India (Delhi NCR),650,40,26000
2023-01-04,SKU015,Premium Chips 150g,Snacks,SOUTH,South India (Chennai),386,40,15440
2023-01-04,SKU015,Premium Chips 150g,Snacks,WEST,West India (Mumbai),534,40,21360
2023-01-04,SKU016,Chyawanprash 500g,Health Foods,CENTRAL,Central India (Nagpur),97,320,31040
2023-01-04,SKU016,Chyawanprash 500g,Health Foods,EAST,East India (Kolkata),123,320,39360
2023-01-04,SKU016,Chyawanprash 500g,Health Foods,NORTH,North India (Delhi NCR),333,320,106560
2023-01-04,SKU016,Chyawanprash 500g,Health Foods,SOUTH,South India (Chennai),151,320,48320
2023-01-04,SKU016,Chyawanprash 500g,Health Foods,WEST,West India (Mumbai),151,320,48320
2023-01-04,SKU017,Tomato Ketchup 500g,Condiments,CENTRAL,Central India (Nagpur),141,110,15510
2023-01-04,SKU017,Tomato Ketchup 500g,Condiments,EAST,East India (Kolkata),154,110,16940
2023-01-04,SKU017,Tomato Ketchup 500g,Condiments,NORTH,North India (Delhi NCR),236,110,25960
2023-01-04,SKU017,Tomato Ketchup 500g,Condiments,SOUTH,South India (Chennai),179,110,19690
2023-01-04,SKU017,Tomato Ketchup 500g,Condiments,WEST,West India (Mumbai),252,110,27720
2023-01-04,SKU018,Floor Cleaner 1L,Home Care,CENTRAL,Central India (Nagpur),91,145,13195
2023-01-04,SKU018,Floor Cleaner 1L,Home Care,EAST,East India (Kolkata),93,145,13485
2023-01-04,SKU018,Floor Cleaner 1L,Home Care,NORTH,North India (Delhi NCR),144,145,20880
2023-01-04,SKU018,Floor Cleaner 1L,Home Care,SOUTH,South India (Chennai),113,145,16385
2023-01-04,SKU018,Floor Cleaner 1L,Home Care,WEST,West India (Mumbai),152,145,22040
2023-01-04,SKU019,Chocolate Bar 50g,Confectionery,CENTRAL,Central India (Nagpur),319,45,14355
2023-01-04,SKU019,Chocolate Bar 50g,Confectionery,EAST,East India (Kolkata),392,45,17640
2023-01-04,SKU019,Chocolate Bar 50g,Confectionery,NORTH,North India (Delhi NCR),539,45,24255
2023-01-04,SKU019,Chocolate Bar 50g,Confectionery,SOUTH,South India (Chennai),328,45,14760
2023-01-04,SKU019,Chocolate Bar 50g,Confectionery,WEST,West India (Mumbai),537,45,24165
2023-01-04,SKU020,Mosquito Repellent 45ml,Home Care,CENTRAL,Central India (Nagpur),63,85,5355
2023-01-04,SKU020,Mosquito Repellent 45ml,Home Care,EAST,East India (Kolkata),84,85,7140
2023-01-04,SKU020,Mosquito Repellent 45ml,Home Care,NORTH,North India (Delhi NCR),62,85,5270
2023-01-04,SKU020,Mosquito Repellent 45ml,Home Care,SOUTH,South India (Chennai),139,85,11815
2023-01-04,SKU020,Mosquito Repellent 45ml,Home Care,WEST,West India (Mumbai),161,85,13685
2023-01-05,SKU001,Premium Detergent 1kg,Home Care,CENTRAL,Central India (Nagpur),99,225,22275
2023-01-05,SKU001,Premium Detergent 1kg,Home Care,EAST,East India (Kolkata),132,225,29700
2023-01-05,SKU001,Premium Detergent 1kg,Home Care,NORTH,North India (Delhi NCR),164,225,36900
2023-01-05,SKU001,Premium Detergent 1kg,Home Care,SOUTH,South India (Chennai),159,225,35775
2023-01-05,SKU001,Premium Detergent 1kg,Home Care,WEST,West India (Mumbai),208,225,46800
2023-01-05,SKU002,Instant Noodles 4-Pack,Packaged Food,CENTRAL,Central India (Nagpur),482,56,26992
2023-01-05,SKU002,Instant Noodles 4-Pack,Packaged Food,EAST,East India (Kolkata),540,56,30240
2023-01-05,SKU002,Instant Noodles 4-Pack,Packaged Food,NORTH,North India (Delhi NCR),908,56,50848
2023-01-05,SKU002,Instant Noodles 4-Pack,Packaged Food,SOUTH,South India (Chennai),413,56,23128
2023-01-05,SKU002,Instant Noodles 4-Pack,Packaged Food,WEST,West India (Mumbai),710,56,39760
2023-01-05,SKU003,Fresh Butter 500g,Dairy,CENTRAL,Central India (Nagpur),88,275,24200
2023-01-05,SKU003,Fresh Butter 500g,Dairy,EAST,East India (Kolkata),110,275,30250
2023-01-05,SKU003,Fresh Butter 500g,Dairy,NORTH,North India (Delhi NCR),223,275,61325
2023-01-05,SKU003,Fresh Butter 500g,Dairy,SOUTH,South India (Chennai),118,275,32450
2023-01-05,SKU003,Fresh Butter 500g,Dairy,WEST,West India (Mumbai),177,275,48675
2023-01-05,SKU004,Iodized Salt 1kg,Staples,CENTRAL,Central India (Nagpur),232,28,6496
2023-01-05,SKU004,Iodized Salt 1kg,Staples,EAST,East India (Kolkata),303,28,8484
2023-01-05,SKU004,Iodized Salt 1kg,Staples,NORTH,North India (Delhi NCR),400,28,11200
2023-01-05,SKU004,Iodized Salt 1kg,Staples,SOUTH,South India (Chennai),297,28,8316
2023-01-05,SKU004,Iodized Salt 1kg,Staples,WEST,West India (Mumbai),453,28,12684
2023-01-05,SKU005,Glucose Biscuits 800g,Packaged Food,CENTRAL,Central India (Nagpur),401,50,20050
2023-01-05,SKU005,Glucose Biscuits 800g,Packaged Food,EAST,East India (Kolkata),355,50,17750
2023-01-05,SKU005,Glucose Biscuits 800g,Packaged Food,NORTH,North India (Delhi NCR),637,50,31850
2023-01-05,SKU005,Glucose Biscuits 800g,Packaged Food,SOUTH,South India (Chennai),441,50,22050
2023-01-05,SKU005,Glucose Biscuits 800g,Packaged Food,WEST,West India (Mumbai),683,50,34150
2023-01-05,SKU006,Pure Honey 500g,Health Foods,CENTRAL,Central India (Nagpur),94,350,32900
2023-01-05,SKU006,Pure Honey 500g,Health Foods,EAST,East India (Kolkata),109,350,38150
2023-01-05,SKU006,Pure Honey 500g,Health Foods,NORTH,North India (Delhi NCR),119,350,41650
2023-01-05,SKU006,Pure Honey 500g,Health Foods,SOUTH,South India (Chennai),82,350,28700
2023-01-05,SKU006,Pure Honey 500g,Health Foods,WEST,West India (Mumbai),104,350,36400
2023-01-05,SKU007,Traditional Namkeen 400g,Snacks,CENTRAL,Central India (Nagpur),165,120,19800
2023-01-05,SKU007,Traditional Namkeen 400g,Snacks,EAST,East India (Kolkata),207,120,24840
2023-01-05,SKU007,Traditional Namkeen 400g,Snacks,NORTH,North India (Delhi NCR),288,120,34560
2023-01-05,SKU007,Traditional Namkeen 400g,Snacks,SOUTH,South India (Chennai),250,120,30000
2023-01-05,SKU007,Traditional Namkeen 400g,Snacks,WEST,West India (Mumbai),311,120,37320
2023-01-05,SKU008,Mango Juice 1L,Beverages,CENTRAL,Central India (Nagpur),58,95,5510
2023-01-05,SKU008,Mango Juice 1L,Beverages,EAST,East India (Kolkata),101,95,9595
2023-01-05,SKU008,Mango Juice 1L,Beverages,NORTH,North India (Delhi NCR),69,95,6555
2023-01-05,SKU008,Mango Juice 1L,Beverages,SOUTH,South India (Chennai),247,95,23465
2023-01-05,SKU008,Mango Juice 1L,Beverages,WEST,West India (Mumbai),268,95,25460
2023-01-05,SKU009,Coconut Hair Oil 200ml,Personal Care,CENTRAL,Central India (Nagpur),240,110,26400
2023-01-05,SKU009,Coconut Hair Oil 200ml,Personal Care,EAST,East India (Kolkata),262,110,28820
2023-01-05,SKU009,Coconut Hair Oil 200ml,Personal Care,NORTH,North India (Delhi NCR),456,110,50160
2023-01-05,SKU009,Coconut Hair Oil 200ml,Personal Care,SOUTH,South India (Chennai),222,110,24420
2023-01-05,SKU009,Coconut Hair Oil 200ml,Personal Care,WEST,West India (Mumbai),361,110,39710
2023-01-05,SKU010,Dishwash Liquid 500ml,Home Care,CENTRAL,Central India (Nagpur),133,99,13167
2023-01-05,SKU010,Dishwash Liquid 500ml,Home Care,EAST,East India (Kolkata),196,99,19404
2023-01-05,SKU010,Dishwash Liquid 500ml,Home Care,NORTH,North India (Delhi NCR),260,99,25740
2023-01-05,SKU010,Dishwash Liquid 500ml,Home Care,SOUTH,South India (Chennai),183,99,18117
2023-01-05,SKU010,Dishwash Liquid 500ml,Home Care,WEST,West India (Mumbai),278,99,27522
2023-01-05,SKU011,Basmati Rice 5kg,Staples,CENTRAL,Central India (Nagpur),139,450,62550
2023-01-05,SKU011,Basmati Rice 5kg,Staples,EAST,East India (Kolkata),168,450,75600
2023-01-05,SKU011,Basmati Rice 5kg,Staples,NORTH,North India (Delhi NCR),297,450,133650
2023-01-05,SKU011,Basmati Rice 5kg,Staples,SOUTH,South India (Chennai),169,450,76050
2023-01-05,SKU011,Basmati Rice 5kg,Staples,WEST,West India (Mumbai),282,450,126900
2023-01-05,SKU012,Sunflower Oil 1L,Staples,CENTRAL,Central India (Nagpur),239,180,43020
2023-01-05,SKU012,Sunflower Oil 1L,Staples,EAST,East India (Kolkata),227,180,40860
2023-01-05,SKU012,Sunflower Oil 1L,Staples,NORTH,North India (Delhi NCR),350,180,63000
2023-01-05,SKU012,Sunflower Oil 1L,Staples,SOUTH,South India (Chennai),267,180,48060
2023-01-05,SKU012,Sunflower Oil 1L,Staples,WEST,West India (Mumbai),386,180,69480
2023-01-05,SKU013,Green Tea 100 Bags,Beverages,CENTRAL,Central India (Nagpur),95,250,23750
2023-01-05,SKU013,Green Tea 100 Bags,Beverages,EAST,East India (Kolkata),99,250,24750
2023-01-05,SKU013,Green Tea 100 Bags,Beverages,NORTH,North India (Delhi NCR),172,250,43000
2023-01-05,SKU013,Green Tea 100 Bags,Beverages,SOUTH,South India (Chennai),102,250,25500
2023-01-05,SKU013,Green Tea 100 Bags,Beverages,WEST,West India (Mumbai),137,250,34250
2023-01-05,SKU014,Face Wash 100ml,Personal Care,CENTRAL,Central India (Nagpur),107,175,18725
2023-01-05,SKU014,Face Wash 100ml,Personal Care,EAST,East India (Kolkata),141,175,24675
2023-01-05,SKU014,Face Wash 100ml,Personal Care,NORTH,North India (Delhi NCR),161,175,28175
2023-01-05,SKU014,Face Wash 100ml,Personal Care,SOUTH,South India (Chennai),145,175,25375
2023-01-05,SKU014,Face Wash 100ml,Personal Care,WEST,West India (Mumbai),218,175,38150
2023-01-05,SKU015,Premium Chips 150g,Snacks,CENTRAL,Central India (Nagpur),328,40,13120
2023-01-05,SKU015,Premium Chips 150g,Snacks,EAST,East India (Kolkata),413,40,16520
2023-01-05,SKU015,Premium Chips 150g,Snacks,NORTH,North India (Delhi NCR),497,40,19880
2023-01-05,SKU015,Premium Chips 150g,Snacks,SOUTH,South India (Chennai),386,40,15440
2023-01-05,SKU015,Premium Chips 150g,Snacks,WEST,West India (Mumbai),523,40,20920
2023-01-05,SKU016,Chyawanprash 500g,Health Foods,CENTRAL,Central India (Nagpur),119,320,38080
2023-01-05,SKU016,Chyawanprash 500g,Health Foods,EAST,East India (Kolkata),159,320,50880
2023-01-05,SKU016,Chyawanprash 500g,Health Foods,NORTH,North India (Delhi NCR),227,320,72640
2023-01-05,SKU016,Chyawanprash 500g,Health Foods,SOUTH,South India (Chennai),99,320,31680
2023-01-05,SKU016,Chyawanprash 500g,Health Foods,WEST,West India (Mumbai),156,320,49920
2023-01-05,SKU017,Tomato Ketchup 500g,Condiments,CENTRAL,Central India (Nagpur),142,110,15620
2023-01-05,SKU017,Tomato Ketchup 500g,Condiments,EAST,East India (Kolkata),181,110,19910
2023-01-05,SKU017,Tomato Ketchup 500g,Condiments,NORTH,North India (Delhi NCR),223,110,24530
2023-01-05,SKU017,Tomato Ketchup 500g,Condiments,SOUTH,South India (Chennai),189,110,20790
2023-01-05,SKU017,Tomato Ketchup 500g,Condiments,WEST,West India (Mumbai),250,110,27500
2023-01-05,SKU018,Floor Cleaner 1L,Home Care,CENTRAL,Central India (Nagpur),83,145,12035
2023-01-05,SKU018,Floor Cleaner 1L,Home Care,EAST,East India (Kolkata),109,145,15805
2023-01-05,SKU018,Floor Cleaner 1L,Home Care,NORTH,North India (Delhi NCR),132,145,19140
2023-01-05,SKU018,Floor Cleaner 1L,Home Care,SOUTH,South India (Chennai),110,145,15950
2023-01-05,SKU018,Floor Cleaner 1L,Home Care,WEST,West India (Mumbai),180,145,26100
2023-01-05,SKU019,Chocolate Bar 50g,Confectionery,CENTRAL,Central India (Nagpur),366,45,16470
2023-01-05,SKU019,Chocolate Bar 50g,Confectionery,EAST,East India (Kolkata),375,45,16875
2023-01-05,SKU019,Chocolate Bar 50g,Confectionery,NORTH,North India (Delhi NCR),690,45,31050
2023-01-05,SKU019,Chocolate Bar 50g,Confectionery,SOUTH,South India (Chennai),462,45,20790
2023-01-05,SKU019,Chocolate Bar 50g,Confectionery,WEST,West India (Mumbai),519,45,23355
2023-01-05,SKU020,Mosquito Repellent 45ml,Home Care,CENTRAL,Central India (Nagpur),65,85,5525
2023-01-05,SKU020,Mosquito Repellent 45ml,Home Care,EAST,East India (Kolkata),76,85,6460
2023-01-05,SKU020,Mosquito Repellent 45ml,Home Care,NORTH,North India (Delhi NCR),67,85,5695
2023-01-05,SKU020,Mosquito Repellent 45ml,Home Care,SOUTH,South India (Chennai),124,85,10540
2023-01-05,SKU020,Mosquito Repellent 45ml,Home Care,WEST,West India (Mumbai),261,85,22185
2023-01-06,SKU001,Premium Detergent 1kg,Home Care,CENTRAL,Central India (Nagpur),124,225,27900
2023-01-06,SKU001,Premium Detergent 1kg,Home Care,EAST,East India (Kolkata),140,225,31500
2023-01-06,SKU001,Premium Detergent 1kg,Home Care,NORTH,North India (Delhi NCR),169,225,38025
